,Description,TotalSalesDollars,ProfitMargin
2870,Fetzer Quartz White Blend,936.33,6.50304913865839
2873,Fetzer Wh Znfdl Cal,5013.11,32.087666139382534
2874,Feudi D San Gregorio Serpico,4738.42,14.486263353607324
2875,Feudi Di San Gregorio Tauras,1174.53,17.65216724987867
2876,Feudo Saia Nero d'Avola 13,1285.55,22.458091867294158
2877,Fifty Shades Of Grey Red Sat,1912.26,4.4146716450691885
2878,Fifty Shades Of Grey Wh Silk,450.59000000000003,88.3796799751437
2879,Finca Abril Malbec 1922,271.90999999999997,2.4677282924497006
2880,Finca Abril Rapsodia Malbec,187.89999999999998,19.1484832357637
2881,Finca El Origen Rsva Malbec,623.52,14.357197844495765
2882,Finca La Linda Bonarda,167.88,31.95139385275197
2883,Finca La Linda Cab Svgn,8189.21,42.74991116359209
2884,Finca Sandoval Tinto Manchue,5343.03,32.45424412739588
2885,Finca Villacreces Pruno Ribe,1405.26,15.563667933336184
2886,Fincas de Ganuza 03 Rsva,539.9,42.452305982589365
2887,Finlandia Grapefruit Fusion,4519.88,21.172686000513295
2889,Fire & Flood The Flood Pnt N,7498.5,19.19543908781756
2890,Fire Water Hot Cinnamon,2784.0099999999998,28.179855675805765
2895,Firefly Blackberry Moonshine,9023.98,64.95559608953035
2896,Firefly Moonshine,4233.58,81.64673869396586
2897,Firefly Ridge Chard,5.79,31.088082901554404
2899,Firesteed Citation Pnt Nr,6134.12,46.72047498255658
2902,Firesteed Rsl,1088.31,45.00647793367698
2903,Firesteed Willamette Pnt Nr,3406.8799999999997,82.02607664490678
2905,Firestone Santa Ynez Rsl,2070.02,29.58039052762775
2910,Fish Eye Moscato,487.39,5.037033997414793
2912,Fish Eye Pnt Nr,113.94,34.64981569246973
2913,Fish Eye Rsl,191.76,34.39194826866917
2915,Fish House Svgn Bl,287.76,27.27272727272727
2916,Fitch's Goat 100% Corn Whsky,2159.2799999999997,72.62837612537513
2917,Fitch's Goat Moonshine,1957.11,89.70522862792588
2918,Five Oaks Cab Svgn Cal,1887.42,35.356200527704495
2919,Five Oaks Chard Cal,890.65,31.016673216190423
2920,Five Oaks Merlot Cal,1819.1999999999998,29.683377308707115
2921,Five Oaks Pnt Grigio Cal,613.98,31.39841688654354
2922,Five Oaks Pnt Nr Cal,648.0899999999999,38.86034347081423
2923,Five Oaks Wh Moscato,678.41,32.60712548458896
2924,Five Oaks Wh Znfdl Cal,136.44,35.356200527704495
2925,Five Rivers Cab Svgn,8571.78,43.48478379053126
2928,Flaco Tempranillo,8262.92,37.5320104757156
2933,Flag Hill De Chaunac Red NH,1545.81,88.72177046338166
2934,Flag Hill Heritage Rd NH,49.96,65.5324259407526
2940,Flag Hill Straight Rye Whsky,1099.75,2.3559899977267635
2943,Flag Hill Wild Blueberry Fr,1130.22,86.91405213144344
2944,Flagstone Longitude Red,7849.77,30.31031482451078
2945,Flagstone Noon Gun White,8926.23,32.47496423462089
2946,Flavor Essence Variety 5 Pak,1474.4099999999999,98.84699642568891
2951,Fleur Petite Sirah Californa,6460.6900000000005,29.517745008660068
2954,Flint & Steel Svgn Bl Napa V,119.92,0.033355570380258714
2955,Flip Flop Cab Svgn,4978.6,37.22030289639658
2957,Flip Flop Merlot,95.88,32.91614518147685
2958,Flip Flop Moscato,729.07,36.996447529043856
2960,Flip Flop Rsl,511.36,38.66747496871089
2961,Flip Flop Sangria,71.88,32.38731218697829
2962,Flipflop Spiced Rum,389.57,70.92178555843621
2963,Flor De Cana 4 Yr Old Wh Rum,167.88,6.004288777698363
2964,Flor De Cana Centenial 12 Yr,519.87,26.15846269259623
2969,Flora de Cana Black 5 YO Rum,9376.16,65.27576321223188
2970,Florio Dry Marsala Italy,8660.12,22.35072955109167
2974,Flowers Sonoma Cst Chard,599.9399999999999,89.24725805913924
2975,Flowers Sonoma Cst Pnt Nr,399.96,83.33333333333333
2976,Flying Fish Rsl Wash,155.88,32.87143956889915
2977,Foley Johnson Cab Svgn,6227.2,70.76149794450154
2978,Folie A Deux Amador Znfdl,7118.8099999999995,37.96828402499855
2980,Folk Machine Pnt Nr,1956.49,24.374773190765087
2981,Folonari Moscato,2666.91,33.32920870970524
2987,Fonseca Guimaraens Port,439.89,34.63365841460366
2988,Fonseca Porto 11,989.89,34.63718190910101
2990,Fontana Candida Pinot Grigi,125.86,9.574129985698393
2991,Fontanafredda Arneis Langhe,1609.21,10.042816040168773
2993,Fontanafredda Briccotondo,5805.85,37.786887363607406
2994,Fontanafredda La Rosa Barolo,1329.81,75.60177769756581
2995,Fonterutoli Chianti Clsco,7740.48,27.920749100830953
2996,For A Song  The Score,1454.18,80.94046129089934
2998,Forbidden Secret Pumpkin Crm,39.98,20.010005002501245
3001,Forest Glen Cab Svgn Cal,5368.34,45.78435792069802
3003,Forest Glen Merlot Cal,3232.79,37.61283126821952
3004,Forestville Chard Cal,95.88,31.914893617021274
3005,Forged Oak Bourbon Whiskey,6434.009999999999,28.05046930296968
3006,Foris Rogue Vly Gewurz,7189.64,6.722589726328451
3007,Forma de Art Red,7130.22,35.45570823901647
3014,Four Roses Elliott's Select,1475.88,25.928937311976586
3016,Four Roses Small Batch 15,2159.76,20.00222246916325
3017,Four Star Cab Svgn,3987.15,92.17862382905084
3018,Four Vines Biker Znfdl,4467.13,56.985805203788566
3021,Foxen Chard Block UU,1652.4299999999998,70.38785304067343
3022,Foxglove Chard,524.65,10.980653769179446
3023,Foxglove Znfdl,359.76,32.421614409606406
3024,Foxhorn Pnt Grigio/Chard Bl,850.0,32.904705882352935
3029,Foz Arouce 11 Beira Atlantic,2830.4599999999996,26.341301413904457
3030,Framboise Pacific Rim Infusn,1662.96,2.002453456487225
3033,Franciscan Est Cab Svgn,902.7900000000001,25.298242116106746
3034,Franciscan Est Cab Svgn Napa,2779.8500000000004,40.79061987944254
3036,Franciscan Est Svgn Bl Napa,6726.69,27.735929558222544
3043,Franzia Cab Svgn Cal,135.83,2.643009644408454
3049,Franzia Fruity Red Sangria,103.87,10.753826899008391
3050,Franzia Moscato,2700.48,27.769877947624128
3051,Franzia Refreshing White Ta,643.5600000000001,1.7341040462427872
3052,Franzia Sangria Fruity Red,2729.17,27.983232997578018
3058,Franzia Tap Wh Grenache Cal,7592.5,37.91504774448469
3060,Fratelli Urciuolo Fiano,575.28,35.04380475594493
3061,Fratelli Urciuolo Greco di T,791.01,32.41551939924906
3064,Freemark Abbey Cab Svgn Ruth,5249.25,23.813116159451344
3065,Freemark Abbey Chard Napa,2049.93,13.94828116082012
3075,Frenchhouse Chard VDP D'Oc,119.88,34.63463463463463
3078,Frescobaldi Massovivo Vermen,1253.34,27.880702762219343
3083,Frey Natural Red Organic Ca,6359.8,21.626466241076773
3084,Frey Pnt Nr Organic Mendocno,1367.28,20.624890293136737
3086,Frey Syrah Organic Mendocino,1071.33,31.89400091475082
3087,Frey Vyds Organic Agrul Red,8498.19,38.711302053731444
3088,Frey Vyds Organic Blanc,337.74,35.0091786581394
3089,Frey Znfdl Organic Mendocino,9266.15,33.00518554092045
3091,Fritz Pnt Nr RRV,647.76,33.79029270100037
3092,Fritz Svgn Bl Dry Creek Vly,287.82,72.39941630185533
3093,Fritz Znfdl Dry Creek Valley,215.88,34.63035019455253
3094,Frog's Leap Petite Sirah,2204.37,21.185644878128436
3100,Fruitier Gneiss Abord Muscdt,1480.8600000000001,13.455694663911524
3101,Fuki Plum Wine,8622.789999999999,40.72150661212902
3103,Fulchino Vyds 603 Red,6805.46,24.906178274503127
3104,Fulchino Vyds Barbera Red,7636.179999999999,20.93834875552959
3105,Full Throttle Apple Whiskey,1439.28,85.99994441665277
3106,Full Throttle Blackberry,1819.09,87.87855466194637
3107,Full Throttle Peach Whiskey,2938.5299999999997,75.83791895947974
3108,Full Throttle Strwbry Whisky,1779.11,82.38894728263007
3109,Full Throttle Vanila Whiskey,3038.48,69.52094468286776
3110,Fulton's Harvest Apple Pie L,2484.15,78.82575528852928
3112,G Bertrand CdRoses Blanc Lan,269.84999999999997,25.41041319251434
3113,G Bertrand T Jeffrsn Cremant,298.77,94.12256920038826
3114,G Ferrer Etesian Pnt Nr Rose,755.46,35.453895639742676
3117,GH Mumm Cordon Rouge,472.49,34.63988655844568
3121,Gabbiano Pinot Grigio Delle,959.04,26.72047047047046
3122,Gaia Notios Nemea Wh,2958.15,35.56107702449166
3123,Gaia Notios Red,3054.09,49.07812146989775
3124,Gaia Ritinitis Nobile Retsna,929.38,6.544147711377484
3125,Galerie Latro Cab S Knights,999.8000000000001,93.33266653330666
3126,Galerie Pleinair Cab Svgn NV,2349.53,79.00218341540649
3128,Galliano Tiki Gift Pack,398.78999999999996,85.56633817297325
3130,Gallo Chard Cal,225.09,10.760140388289141
3136,Gallo Fairbanks Cream Sherry,1069.5,60.684431977559605
3140,Gallo Family Vyds Sweet Red,354.29,23.181574416438508
3141,Gallo Merlot Cal,164.7,7.941712204007277
3142,Gallo Pnt Nr Pavia,557.46,35.48595414917663
3143,Gallo Signature Series Chard,2349.06,1.868832639438758
3147,Gallo Twin Valley Hearty Bur,9543.57,35.169543472725614
3150,Gallo Twin Valley Wh Merlot,7048.04,35.48206309839331
3152,Gallo Twin Vly Cab Svgn Cal,956.62,26.148265053183785
3153,Gallo Twin Vly Chard Cal,1412.17,27.830218741369674
3154,Gallo Twin Vly Moscato,598.8000000000001,25.711422845691395
3155,Gallo Twin Vly Pink Moscato,469.06,25.877286487869355
3156,Gallo Twin Vly Pnt Grigio,688.02,14.260407785405668
3157,Gallo Twin Vly Svgn Bl Cal,219.56,5.993805793404991
3160,Garda Pinot Grigio,2463.2599999999998,29.832823169295974
3161,Gardacho Garnacha,383.76,33.771106941838646
3162,Garnacha de Fuego 14 Rose Ar,8507.83,37.06268225857827
3163,Garnet Pnt Nr Monterey Cnty,6534.209999999999,51.261897000555535
3164,Gary Farrell RRV Pnt Nr,2319.42,84.54182511145028
3166,Gaston & Ravaut Bourgn Chard,699.75,64.86888174347982
3167,Gaston & Ravaut Bourgog Vlg,5144.39,10.027816709075339
3168,Gaston Chiquet Special Club,3242.5299999999997,30.528322020150927
3169,Gattinara Red,335.84,51.61981896141019
3173,Gazela Vinho Verde,189.81,14.65149359886202
3175,Gekkeikan Nama Sake,1400.88,23.888555764947753
3180,Gekkeikan Sake Cap Ace,693.6800000000001,37.10068042901627
3182,Gekkeikan Sake Horin,9479.25,28.73107049608355
3183,Gekkeikan Sake Kobai Plm Cal,3222.62,38.42277401617317
3184,Gekkeikan Sake Zipang Spklg,5627.25,32.24967790661514
3185,Gekkeikan Suzaku Sake,7848.27,30.934460715546226
3186,Gen5 Cabernet Sauvignon,1127.04,33.64565587734241
3187,Genbei San Demonslayer Sake,1371.71,32.506141968783496
3192,George Dickel #12 Sour Mash,1718.35,30.724241277970137
3195,George Wine Co Pnt Nr Sonoma,3035.54,65.67859425341126
3196,Georgi Watermelon Vodka,99.9,76.36636636636636
3197,Gerard Bertrand 12 Roses,254.83,6.478829023270423
3198,Gerard Bertrand 13 Gris Blan,179.88,59.77318212141427
3200,Gerard Bertrand Cab Svgn Rsv,1073.21,7.6769690927218335
3201,Gerard Bertrand Chard Rsv Sp,4734.16,35.003252953005386
3203,Gerard Bertrand Gr Teroir Rd,1148.3899999999999,53.53059500692273
3204,Gerard Bertrand Gr Terrier R,2055.79,7.410776392530362
3205,Gerard Bertrand Languedoc Rg,1727.26,63.6233109086067
3206,Gerard Bertrand Merlot Rsv,335.76,31.52251608291637
3207,Gerard Bertrand Pnt Nr Rsv,9456.26,30.707489007281946
3208,Gerard Metz Pnt Gris,7251.009999999999,26.368326619326126
3211,Geyser Peak Pnt Nr,71.96,86.11728738187881
3213,Geyser Peak Tectonic Red,349.86,67.74709883953581
3221,Gianni Gagliardo Barolo S 07,1580.79,70.51474262868567
3222,Gianni Gagliardo Dolcetto D',949.4999999999999,35.079515534491826
3225,Gifft Chardonnay,279.8,94.24588992137241
3226,Gifft Red Blend,3137.74,78.90264967779356
3231,Giorgio & Gianni Lambrusco,107.88,32.48053392658509
3232,Giorgio Carnevale Barbr Asti,8584.84,18.95131417708425
3237,Girasole Chard,335.76,38.52751965689778
3238,Girasole Hybrid Red,584.56,35.21280963459695
3240,Girl & Dragon Malbec,643.54,32.45175125089349
3241,Girl Go Lightly Chardonnay,1216.93,31.940210201079772
3244,Girvan Patent Still #4 Apps,3357.27,85.79262317299472
3245,Glam Prosecco,8026.9800000000005,84.14945595977566
3249,Glen Ellen Pnt Grigio RSV,929.54,32.515551872320636
3251,Glen Moray 10 Yr Chard Cask,3074.2200000000003,99.02446799513373
3253,Glen Moray 25 Yr Portwood,3839.84,22.480103337639072
3258,Glendalough 13 Yr Sngle Malt,9838.85,73.67985079557062
3260,Glendalough Poitin Shry Cask,3788.77,83.07946906251897
3262,Glenfiddich 12 Year Old Sco,2667.42,31.838630586859214
3264,Glenfiddich 1978 Rare Collct,3499.99,22.48063565895902
3270,Glenfiddich The Original,7899.21,86.47181173813584
3271,Glenfiddich Trio 200ml Pack,9148.17,43.88877775555112
3282,Glenmorangie Tusail Giftbox,2099.79,82.49348744398249
3284,Glenrothes Single Malt Scot,4224.1,83.67060438910063
3287,Gloria Ferrer Carneros Chard,4102.63,41.17700109441992
3288,Glory Days Merlot,301.92,33.70429252782194
3292,Gnarly Head Authentic White,1069.81,77.87177162299848
3296,Gnarly Head OV Zinfandel,119.88,31.03103103103102
3300,Goats Do Roam White,431.52,35.483870967741936
3301,Gode'II Rosso di Toscana,1160.18,36.92444275888225
3311,Gonzalez Bypass Noe Sherry,1287.72,29.50330817258411
3314,Gordon Est Cab Svgn Columbia,131.94,88.81309686221009
3317,Gordons Vodka,215.76,24.249165739710786
3324,Goslings Dark'n Stormy VAP,1037.3799999999999,83.19805664269603
3325,Goslings Family Rsv Rum,1494.77,68.94505509208774
3326,Goulee Cos d'Estournel 10,558.87,69.4347522679693
3331,Gr Montmirail Muscat Venise,5257.37,30.474172447440452
3332,Grady Family Vyds Znfdl,503.64,56.730998332142015
3334,Graffigna Centenario Pnt Gri,3099.02,43.35628682615794
3335,Graham's Six Grapes Gift Pk,379.79999999999995,58.07003686150605
3337,Grahams 1977 Vintage Port,2155.8900000000003,63.87849101763078
3338,Grahams 20-Yr Tawny Port,3599.28,28.672401146896043
3339,Grahams 2000 Vintage Port,7295.24,93.81870918571562
3340,Grahams 30-Yr Tawny Port,1349.85,31.503500388932103
3341,Grahams 40-Yr Tawny Port,1679.88,67.53339524251733
3343,Gramercy Clrs Grenache,4399.12,72.16806997763189
3344,Gramona Gessami Penedes,4341.28,58.53642243762208
3345,Gramona Grand Cve Cava Spklg,2296.7799999999997,45.46800303032941
3346,Gramona Imperial Cava Gr Rsv,782.73,25.913150128396772
3347,Gramona Lustros Gr Rsva Cava,902.7900000000001,93.65079365079364
3349,Gran Gala Liqueur,476.19,83.57588357588358
3350,Gran Pasas Monastrell,7650.04,7.175256599965489
3351,Gran Passione Gavi,5797.83,29.441187478763613
3352,Gran Passione Rosso IGT,1918.72,37.9336224149433
3353,Gran Patron Piedra,4399.89,41.5578571282464
3357,Grand Macnish Black Edition,4798.11,95.15559251455261
3360,Grand Marnier Flask,2437.7099999999996,26.566326593401175
3361,Grand Marnier Quintessence,4799.9400000000005,74.16009366783751
3362,Grand Marnier Rasp-Peach,2855.65,77.63276311872953
3365,Grand Sigognac Medoc Bordx,367.77,30.43478260869565
3367,Grandial Brut Blanc de Blanc,1208.79,21.733303551485363
3368,Granite Lightning Whiskey,9264.689999999999,37.349225932006355
3370,Grant's Ale Cask Finish,9515.24,53.08673244185117
3371,Grape & Vine Pnt Grigio,39.48,35.562310030395125
3372,Grape Time Super Tuscan,7325.07,24.81928500341976
3373,Grape Time Wh Cranbery Pnt G,7625.13,29.32631968241853
3374,Grape Time Winery Amarone,5126.2,30.75572548866606
3376,Grateful Red Redhawk Pnt Nr,3989.7499999999995,33.77329406604422
3377,Gratien & Meyer Cremant Brut,1399.1,82.5030376670717
3378,Gravelly Ford Chard,95.88,31.038798498122645
3381,Grayson Cellars Merlot Paso,671.4,42.35924932975871
3383,Grayson Cellars Znfdl Cntl C,6339.8,35.81453673617465
3387,Green Lip Svgn Bl,143.88,31.526271893244374
3392,Greg Norman Pnt Nr Cal Est,2937.1,41.77249668039903
3393,Greg Norman Svgn Blanc Marlb,4034.6099999999997,72.8395061728395
3394,Grenache/Shirz Stump Jump,131.89,26.757146106603987
3401,Grey Goose VX,599.92,28.057074276570198
3403,Greystone Cellars Cab Svgn,5986.4,31.28875451022317
3407,Grgich Hills Merlot Napa,7953.150000000001,19.959261424718513
3410,Grooner Gruner Veltliner,351.64,59.390285519281086
3412,Groth Chard Napa,8673.119999999999,23.614339476451367
3415,Gruet Bl de Bl 25th Annivrsy,588.6899999999999,66.70573646571201
3420,Guenoc Cal Chard,1170.72,7.113571135711355
3421,Guenoc Petite Sirah N Cst,8288.7,33.27047667306092
3422,Guidobono Barbera D'Alba,503.64,34.238741958541816
3424,Guigal Cote Rotie Br et Blnd,4224.349999999999,74.86003763892668
3427,Guigal Gigondas,6207.929999999999,11.557314596008645
3428,Guillaume Vrignaud Chablis,1039.6,59.67198922662562
3429,Guillaume Vrignaud Chablis 1,455.88,34.21953145564623
3430,Guillermo Mndza Kosher Malbc,863.34,78.08511131188176
3431,Gum Drop Pink Moscato,643.08,39.85507246376812
3433,Guntrum Dry Trocken Rheinhsn,601.57,26.59208404674435
3434,H Brunier Telegramme Pape,7063.43,75.83822590441189
3437,H3 Horse Heaven Hills Chard,179.88,51.10073382254837
3440,Hacienda Haro Lopez Cri Rsva,179.88,89.62641761174116
3441,Hacienda Monasterio Crianza,4749.05,30.84216843368674
3444,Hahn Meritage Central Coast,7684.339999999999,89.5192039914944
3446,Hahn Pnt Nr Monterey,431.64,31.94328607172644
3450,Hamilton Russell Chard,1133.46,30.15721772272511
3451,Hamilton Russell Pnt Nr,755.73,41.12182922472312
3453,Hancock Rsv Bourbon,849.83,16.63273831236836
3456,HandCraft Artisan Coll Pet S,457.41,57.25935156642837
3459,Handsome Devil Cab Svgn,373.66,27.934485896269333
3460,Hangar One Blueberry Vodka,167.94,87.27521733952602
3461,Hangar One Citron,27.99,28.04573061807788
3462,Hangar One Kaffir Lime Vodk,167.94,75.49124687388354
3463,Hangar One Mandarin Blossom,391.86,24.794569489103257
3464,Hangar One Vodka,1511.46,20.650232225794934
3465,Hangtime Pnt Nr Cal,560.67,3.0945119232347054
3466,Haras Estate Svgn Blanc,143.88,32.86071726438699
3472,Hardys Whiskers Blake Tawny,335.76,44.31736954967834
3474,Harmon Buffalo Trace Barrel,3898.44,24.249699879951983
3475,Harrison Clarke Syrah,1799.55,82.22222222222221
3476,Hartford Court Chard RRV,998.61,49.25947066422327
3477,Hartford Court Pnt Nr RRV,2958.11,56.45192369452117
3478,Hartford OV Znfdl RRV,3294.97,45.97947781011663
3479,Harthill Farms Cab Svgn,595.03,89.95680890039158
3480,Harthill Farms Chard,45.48,35.092348284960416
3482,Hartley & Gibson Fino Dry S,83.94,35.09649749821301
3483,Hartley & Gisbon Pedro Zimen,505.73999999999995,79.32534503895282
3486,Harwood Canadian,728.46,28.539659006671602
3487,Hatzimichalis Kapnias Red,373.83,68.41344996388733
3488,Haunting Whisper DeChaunac,3968.69,30.400711569812717
3489,Haunting Whisper Vyds Vignol,3357.2,21.768140116763963
3490,Haut-Bailly Pessc Leognan 06,5932.83,62.05015144543161
3491,Haut-Carles Fronsac 10,662.87,69.2337864136256
3492,Hauts de Smith Rouge P-Le 12,3868.71,15.47182394131377
3493,Hauts de Smith Rouge Pessac,5794.39,85.82836157041552
3494,Havens Cab Svgn 11,3795.89,95.69218286093644
3496,Hawk Crest Merlot,444.69,35.154826958105645
3498,Hayes Ranch Red Blend,269.7,17.775305895439377
3500,Hayes Valley Chard Monterey,979.02,55.97842740699883
3501,Hayman's Old Tom Gin,529.76,32.27121715493808
3502,Hayman's Sloe Gin,53.98,28.56613560577991
3505,Hazlitt Vyds Red Cat Finger,65.88,32.96903460837887
3506,Hazlitt White Cat Fngr Lakes,935.93,39.55637707948244
3507,Head to Head Red Toscana,409.59,4.929319563465905
3508,Heartland Spice Trader Sh/CS,9950.78,38.2243402024766
3509,Heavyweight Cab Svgn,7216.58,14.392690166256036
3510,Hecht & Bannier Cotes du Rou,3190.3199999999997,34.64981569246973
3512,Heidsieck Monopole Gold Top,8268.26,36.044464010565704
3513,Heidsieck Monopole Rose Top,6334.530000000001,18.902902030616332
3514,Heinrich Vollmer Riesling,863.28,64.5549532017422
3516,Heitz Martha's Vyd Cab Svgn,674.97,78.49534053365336
3519,Hendry Ranch Barrel Chard,1977.37,76.06517748322267
3520,Henkell Brut,9085.74,32.32835190089085
3524,Hennessy Paradis Imperial,8099.969999999999,47.91659722196502
3533,Henri Bourgeois Svgn Blanc,14.99,35.090060040026685
